Gene Symbol,GSM1559340,GSM1559311,GSM1559333,GSM1559305,GSM1559326,GSM1559353,GSM1559360,GSM1559329,GSM1559335,GSM1559366,GSM1559319,GSM1559341,GSM1559348,GSM1559322,GSM1559362,GSM1559371,GSM1559301,GSM1559368,GSM1559334,GSM1559349,GSM1559355,GSM1559323,GSM1559363,GSM1559307,GSM1559343,GSM1559310,GSM1559317,GSM1559313,GSM1559332,GSM1559308,GSM1559351,GSM1559365,GSM1559303,GSM1559304,GSM1559347,GSM1559338,GSM1559352,GSM1559361,GSM1559373,GSM1559312,GSM1559330
PEPD,10.2117332421463,9.52495488645629,9.51158405938128,9.95058639674472,9.91217922822357,10.7064458048482,9.93141956446853,9.92844883850953,9.27587146814675,10.1556164150684,9.81747782565487,9.67804193033762,9.78526518667618,9.82264922274615,9.30244775753318,9.68025725929369,9.46840254329056,10.1595794569644,9.81753977287839,9.45654231791335,10.311018037225,9.42085908464846,11.1678823354085,10.2980759655775,8.93648934247065,9.42942626419355,9.43501538475452,9.42621038856588,9.25373119709897,9.43353244812814,11.1867704773671,9.7146956018702,9.22371600988551,9.03515527140421,9.72934518329864,9.35840980241989,9.44600917254107,8.28582873149747,10.197236476621,10.0122915128327,10.1126635941318
ICA1,6.730739159722602,7.092061786084003,7.054831928804693,7.130797683473209,7.324910162901958,6.70542418869391,7.016767523974662,6.790014235375225,7.011022496850384,7.5162413591408,7.026312543002095,7.224316470342352,7.493933880819459,6.700125538704214,6.921786525213537,6.713792021122892,6.767677247285064,6.962603316547146,6.758271622212566,6.984986154865799,7.274441518132622,7.096654572267132,7.138374089020125,7.4000415415254786,7.072402773553095,7.021444064184003,7.219066407531265,7.0471619374295456,6.987872128607265,6.849916101121246,7.524343301072748,7.027989074507702,7.1083811856984935,6.740909966146103,7.037309899971933,6.827362645074683,6.947588135845254,7.331292158523891,6.8121187850855245,6.762166349843599,6.937350075420532
MRPL15,11.3209825481237,11.4996885351398,12.04009852784,11.1677781866494,11.1274748003582,10.8810405872512,10.2350480446709,11.1553351055148,11.3380117728764,10.727148559346,10.8645252831467,11.038271655881,11.7061470019642,11.205458338287,10.8941189150991,11.1626688496244,11.6706934272315,11.7321553584493,11.0468646714301,11.1526616241177,11.7323891700403,11.2503213815646,11.2271132672772,11.0888744725708,10.8541943274774,11.5221245782954,11.038590539614,11.4625560572024,10.7432853298775,11.6098800524649,11.0887511879572,10.8198449128864,11.0745794338393,10.1979896989574,10.7715792324702,11.2034048509548,10.7688170987596,11.2032344850049,9.96094598331026,10.4026494537895,10.9893707389745
ARID5A,7.4107615035161,7.45344854677151,6.97004691123886,7.64990167147381,7.1822283383603,7.33620153515116,6.81575443559147,7.51886434307738,7.40317347868393,7.66798498265441,6.93314946662933,7.22679973762162,6.99647117154771,7.71253710319824,7.38077192101194,7.18732766936509,7.44342558529464,7.03943229518846,6.82366916766723,7.38867600864769,7.12738857023766,6.86689065868917,7.05324277322726,7.18435353632285,7.06470497384815,6.79268541332002,6.79761855483699,6.96990581800316,7.07949789887377,6.72673395608293,7.24479986639072,8.02059533515749,7.16029819751943,7.01746421420712,6.98710264188935,7.42445764609973,7.18146070203502,7.34683328892147,7.55938656980507,7.27052469851816,7.98804484373308
AMHR2,7.3287810489126,7.68261140666486,7.86629760369477,7.52091061490215,7.52535743275432,7.47434559948379,7.73781618343844,7.49874033179195,7.57613555641461,7.84171335988197,7.7184238703002,7.6843157414103,7.89643108549071,7.42998487306225,7.4276988903232,7.42452161192111,7.84684898084283,8.21388996036223,7.81160740221308,7.95350965878339,7.7257701086153,7.80836907181684,7.71424505814551,7.59139465527376,7.84964178348195,7.79779469780504,7.59908722953125,8.00979641518647,8.01549434866916,7.99748761825036,7.84911186027731,8.13140500304001,7.35174531897966,7.98961340673638,7.90633293257951,7.62176146426777,7.64064708343847,8.20996755552432,7.86579279031695,8.42726852523074,7.1541564303534
SMG6,7.565502803496625,7.81500906523498,7.554287418859755,7.372626537473589,7.77982288654789,7.54950279407899,7.529120615690535,7.767849078047529,7.74161740908414,7.676899271157151,7.627537994711975,7.404210936025985,7.5767905103308255,7.68874971325151,7.43088426647866,7.78444270401108,8.06032996909953,7.66311302945095,7.773998029078236,7.38065312953206,7.5469550318307554,7.60425163835181,7.36689204557396,7.991252835458415,7.375391541746035,7.782553032175384,7.7235690378275,7.75928770065584,8.009052745158774,7.84340560277983,7.484561904882755,7.742733371799925,7.146723634905925,8.026601688946315,7.53519775275245,7.74009708202893,7.379786169550474,7.930304695194605,7.67355018815012,7.767091174364671,7.549705862789549
TM7SF2,8.32373732858933,9.18061098010772,10.036234705526,9.18508112927498,9.48022619847356,9.03977757269604,8.01358538109464,8.46349426305134,9.97783323689675,9.21764509992046,9.50467055748653,8.23349740403105,7.64588291353992,8.49000687152508,8.550539133146,9.4988030078288,9.06104715735077,9.69930492647437,8.58644678311824,9.17579000388841,9.46354456733348,9.46923284151609,10.2107241231854,9.69696969471116,8.31313564547858,10.4980633319367,10.1211904974636,9.12844119062151,9.24562169452926,7.86034777647218,7.59003525541845,8.4664137576502,8.44411169103547,8.08410310334794,9.33318549412228,9.99829391951031,8.96557360731477,8.02721050791468,8.41039745194421,9.14570837357444,8.76475397872007
KIF13B,8.2000376406808,8.06768875277938,8.5676153121273,8.87132967304519,8.75047676158371,8.49603178091619,8.37593582115945,8.38486332239093,9.4185395605445,8.75028465049314,8.08661657127631,8.9882356636226,8.9211954809279,9.32553091047366,9.1087896961869,8.53942584377202,8.64141942748796,8.64586176064951,8.55390189306388,7.86318389322696,7.92884101595636,9.54735611050689,8.79184893160274,8.10415176055296,8.51050728480312,8.53313793241641,8.73537733760098,8.12478774747873,8.62073251043073,8.09487939591096,8.2971738907805,9.18002463416791,8.37192221651297,8.58849346009685,8.5687697039412,8.35394970181886,8.22307126381486,8.55694386534338,8.8626105382501,8.75493943109877,8.53208150147369
C11orf71,9.1156047763811,9.013403856699025,9.51761457965023,9.678348691664166,9.41003512304436,8.870353917547249,8.844922557488285,9.22136190535771,7.701980226728255,8.850321572344846,9.003629514838885,8.375008776121984,10.205972978692357,9.217063051659334,8.305807938339374,9.703442492079724,8.189087504563954,8.46385404249351,9.04235763673677,8.188749326338215,8.775428869833256,8.31238466624872,8.31686375809293,8.904191388759354,8.668551677603006,9.87358541641929,8.883756827585405,9.45903321815184,8.03768835152742,8.61494687549484,7.9964796686093855,8.108469689347821,8.714344043027715,8.018245119824066,8.81980992382502,8.76911106261944,8.65351433153555,9.0614948869604,8.733346967017376,8.332460659551465,8.648930291690949
SLC11A1,6.561487467549154,6.907585969259329,6.720096222159218,6.951860612928218,6.815089926086716,6.890080412111186,6.911155981904614,7.079997619356916,6.980522563214715,6.725976923409026,6.893395687243513,6.862243597234614,6.870149671219385,6.733912023057518,6.564229403233483,6.568644380440968,7.038879351417322,6.499661133971238,6.815811789293427,7.041177082446001,6.977804312540665,6.659099750075359,6.660714739553447,6.897682317263988,7.064931590357065,6.729158164936131,6.89473998671314,7.085745639942474,7.032381848585968,6.75897926829697,6.799735370506762,7.132807747608427,6.5368153465815775,7.047225648058139,6.644524965886561,7.126540518651248,6.669438098345988,7.13808241345865,7.201511353300287,6.558954888358916,7.142188353760631
APTX,8.05956695469601,7.81350288427442,8.02626699199007,7.735072882490917,7.61003937636416,7.723107365680327,7.912944837638903,7.79807349764998,7.542260068976691,7.72169910603595,7.581448332735256,7.897727735862354,7.865260306063463,7.73455607204169,7.8038689031228765,7.862522638643086,7.973669177263986,8.01495922691017,7.85030930506407,7.826184540304681,7.769007825861856,7.656865590398276,7.924649424198273,7.43163688375371,7.9178224948772735,7.762766737809973,7.65296385619741,7.9799324448469475,7.221491219315808,7.7552541752689566,7.711450010931976,7.666168021732933,7.52324449404342,7.36303910647311,7.37424351355537,7.554184637627846,8.485056544925634,7.48730391269802,7.544184918467273,7.410403586855651,7.729249212778776
FOXJ3,9.133672008975957,8.241440372031516,8.912419387638375,8.405503174208544,8.298600966241334,8.222899387054714,8.510503646613115,8.44674846095808,8.28852065601918,8.461872888900105,7.93551146474878,8.482248249999714,8.13682580623769,8.206671513924885,8.591635384996021,8.847805564057296,7.5578589621089,8.581229002007495,8.78395744421802,8.15118386449534,8.40115573926441,7.817932751636075,7.873046609155299,8.0030727214234,8.529891639981054,8.18748100595325,8.148836951933255,8.28681495858938,8.552357768477659,8.616792651669986,8.699977799626645,8.126464641022075,8.975252263305205,7.997371110484471,8.486242408930655,8.099524883584206,8.601041817806445,8.665981817135576,7.9505480193070195,8.379023100892255,8.29449383713948
IPO5,9.149455888775671,8.298251707429142,8.872186957071388,8.265112804065625,8.356125382114804,9.448317821830292,9.20686989496362,8.352142104570035,9.225394964233152,8.231470857111011,8.768597818065523,9.756764339270536,9.12355453170999,8.70736989831864,9.52004803011255,9.08122455471979,9.064000682465627,9.378506057158344,8.411677835536642,9.117382283436438,9.14630798387718,9.432042532568552,9.28296135252263,8.847440442868615,9.145877559904466,8.624538097141563,9.016276827783129,8.4029572656764,9.18862041562536,8.584723407678824,9.121526484099896,9.768479313149715,9.539771114996178,8.437493048011678,9.370367154809966,9.178618005054862,8.658531961712876,9.32447050082976,8.961898088803549,9.005833187505392,8.95116614304785
SPCS2,10.280836222323254,9.801187853459371,9.888486425917767,9.66532109198929,10.420795435230106,9.834879047197331,10.394900370629587,9.682996026968748,10.28317033146192,9.17030926478712,9.686310573361895,10.108099679139814,9.759277001306254,9.732273543358644,10.046642667719572,9.969996168891043,9.86972216477018,9.651861961125451,9.93722354390219,9.805582606516674,9.84148653588559,9.55840236910723,9.74754434723899,9.999261994460673,9.6562653860581,10.040371075995584,9.845829080940426,9.723673793754037,9.78177155592813,9.638080890975193,9.897462350478891,9.507375135575916,10.038320137056436,9.416965282316184,9.755209953572606,9.7725530423617,9.620219378220169,9.227676031707649,9.408392519081469,9.487849158077177,9.424392528570998
SMIM27,8.56640948434542,8.992763224809215,8.580543852908974,8.71069717570874,8.97709668636453,8.807624934709175,8.428619688268846,9.03600922084314,8.246424372144304,8.281511605254595,8.12116435739968,8.654782138690951,8.70413830215401,8.844504388094581,8.835235447454115,8.89324413010631,8.467364046493735,8.814969442382115,8.888195340009306,8.45388776011745,8.727000569629435,8.91388162155928,8.874901342946735,9.17309314185474,8.626710707038509,9.38487091848174,8.38016494641966,8.647435131037435,7.972220335872355,8.594908912950924,8.494821204737079,8.749083295810605,8.20639772521659,8.16710855203987,8.76303211675772,8.15601495792096,8.8528210848428,8.82238478841199,8.55984315065815,8.41080354360668,8.816048320586566
TRIP11,6.345070516982014,6.3149014476298175,6.825995138793772,5.9986513355490345,6.976283604217965,6.513750729277695,7.0769022842771205,6.920739426185765,6.702419057148187,6.457918109039452,6.952655154139396,6.957255668790134,6.750546472419343,7.177995523999504,7.157201258196141,6.899847542084247,6.488419966754663,7.059465351169595,6.512357929460023,7.150387290703183,6.51554670720171,6.862119894870395,6.882631071037343,6.986428525001387,7.170817706526373,7.153393695219178,6.624276883291687,6.679298936159863,6.696432562234742,6.970139390334087,6.072569928871207,6.628954408367598,6.5645071086643,6.649202084223498,6.553980514916938,6.907116867004415,6.631659544649555,7.131022405695248,6.428577278513003,6.862251906564604,6.770099593583005
KANK1,8.414938611705557,8.719696256750593,8.043141417548606,8.09272357879,8.08575459820722,8.037641403799553,8.160046003477143,8.540873693980993,7.984099223605217,8.615142698773864,7.7032447838051965,7.596136274426724,7.898679872637394,7.630606065119781,7.875585604085283,8.18862678072195,8.145876074796986,7.81191435431424,8.642941809441753,8.640759610722682,8.16782400400761,7.489358616285379,7.908777697504483,7.67051717012476,7.85423461411607,8.16107751742968,7.792985101970927,8.45035473049307,8.049372273858276,7.81912683852206,7.471916120383926,7.88802135015067,7.734717063461517,8.38978663537519,7.176900947023197,8.406758105415477,8.213750686618656,8.674939075055919,7.7107057827543874,7.560863203934851,7.878283037811912
MSL3,8.307664432296052,8.814918286620577,8.032853583866787,8.000243242063222,8.306286860476233,7.866980822388979,8.285133902385244,7.814655203309307,7.813733516422936,7.5223341161233135,7.715506974422293,7.789589382859897,8.002547373682694,7.7503657980808995,8.04507881637326,7.86936447509991,7.667551172743017,7.683206853142397,8.064981123130314,7.8073176147618,7.86095695274562,7.7692059252388175,7.379253343031897,7.596072209144178,7.986952640899964,7.9034218164095025,8.172733315571364,8.0780718563192,7.25415686633729,7.719431272142973,7.70775721398543,7.76906992908075,7.967222021741267,7.522195707024022,7.683111189328692,7.654945897657773,7.877655972409159,7.243535742725217,8.116130152083803,7.619926537357919,8.16249144260134
ARL4A,7.99113787527628,8.67893998706426,9.09961123686949,9.21955693940516,8.90094268554856,8.59646943077998,8.48902123725025,8.50639587424532,8.86100314468843,8.41054033726427,8.66256514565616,8.93551776056068,10.0251207269091,8.46811492683047,9.01287454883166,8.64631864464035,8.90175556919574,8.64037475663432,8.87334134863067,8.67812571146542,9.3020893687902,9.80748761114781,8.85636620279661,8.75240248538583,9.24261710572816,9.97527599950716,8.74621553435049,8.6604908902577,8.25487080593357,9.61627913082542,8.99593019564418,8.71037935887894,9.01228049321494,8.53716344678584,9.64911340199947,8.479645258989,7.96094842046625,8.7157138310658,8.69846833230426,9.52345331236873,8.45253216270562
C3orf18,7.70651682109162,8.04752159294718,7.85378140835314,7.89863178313613,8.53156003954282,7.99819258644546,8.44620694177786,8.14174390756523,7.56052679035849,8.25021374180828,7.8981718383328,8.13141605320819,8.09600149950095,7.94748868442896,7.64468880201399,8.16203430310466,7.59745894311738,8.67008298075451,8.61134572285335,7.72256922586926,8.03352405848326,8.69472259613326,7.39413434405046,7.95753846895695,8.24230753274571,8.34226001510918,8.76515289628607,8.44716097951309,7.73004144783463,7.59551629681848,7.91859916572511,7.85165321982951,7.52996893152713,8.16473899802054,8.1083681042572,7.56879841267027,7.86649157884347,8.22396300638096,7.50770694661231,8.1007371182852,7.65549856791881
GMPS,9.12213620357385,9.104768635546645,8.81297119912979,8.79695316946392,8.6830900109778,9.459383615243928,9.100203973933535,8.581107245004327,8.829737560671317,8.862125871956303,8.162427389514347,9.57096003196692,8.553511831194363,8.832168900874008,8.96416530094348,8.52394478848591,8.72026717623863,8.952873410694883,8.865127863306157,8.78663144103781,9.04372233683372,8.39446999916493,8.354527795155194,8.574286571906756,9.31280859990985,8.584168075438056,9.267840105194187,9.071553603141265,9.3009685009355,8.667654534604507,9.076499332183037,8.314997485019388,8.668700825081176,8.505766053434776,9.077121329803504,8.46854842195681,9.248918615120678,8.86097997314959,8.703156231973137,8.78038389065001,9.035962506826786
HLCS,7.897090974721125,7.28964289277978,7.369255627555825,7.175134551579465,6.920062133688624,7.2111880619586195,6.860493309563755,7.462604878840625,7.157259683313365,7.247646090183185,7.37575869180559,7.67985821092437,7.00988230391936,7.052515195963625,7.741449712258335,7.72066632699908,7.251383583258125,7.615327462346675,7.13693309000436,7.334243491199505,7.34925256784509,7.330483688841945,7.059152437916096,7.800048268216299,7.631383565442005,7.437637355577779,6.9687694374038,7.202607577646855,7.26150262300727,7.037999171326985,7.502036126666194,6.969674075848835,7.001955744218205,7.075904883266389,7.4307466365101345,7.175815890651171,7.475193977542615,7.419473087791345,7.077186964228785,7.25025969665136,7.139780074616985
STK19,8.82382457885819,8.613864865644677,8.95587684411096,8.75138973028436,8.759769110445403,8.92361761606146,8.622806365748362,8.51689911719865,8.16512552421076,8.118183509570121,8.506444138312297,8.420788568823424,8.312191865147106,8.505171989357523,8.61400247260207,8.743958538318244,8.53652217408948,8.713279408819053,8.782296743671816,8.664864593358656,8.642633886084,8.458585755464144,8.602028640244184,8.507722545853767,8.351105294588146,8.64944663552871,8.66947394393657,8.956091732323554,8.309342274915446,8.39305846270883,8.328333590953303,8.412581502348763,8.73109729295742,8.11710459601913,8.485399174968814,8.599896200390413,8.720945788880927,8.49370035589414,8.643793011197852,8.540641287839938,9.154682885632887
BUB3,9.517031596129112,8.611625096531583,8.974358667043566,8.716676105026556,8.672277890912289,8.64320628327746,8.674749530496142,8.448963033589392,8.870746707572044,8.556447199637839,8.416512183850065,9.435756218672294,8.40141753264867,8.707564075912927,9.046523989531586,9.009805888927444,9.233480751578364,9.012288157527484,8.64813678601729,9.457462789761696,8.868401431451359,8.632616800950185,8.81518310542897,9.14990359977209,8.936499875458656,8.502183446141533,8.737101480373424,8.371747313007031,8.714485635420212,8.791580729727515,9.62970316575296,8.672656302122224,9.458364198652854,8.7341954174222,8.80120511568466,8.737305240509018,9.082874994239136,8.734797273251841,8.437858443479344,8.796354330369164,8.870531899456877
COX7A1,8.06709595147981,7.87443851353594,8.24939325072499,7.46252052573953,8.988341877828,8.70637285083417,7.70131516534029,7.91583238065729,7.9751974617307,7.38124778889232,8.28273387281121,8.05183619494763,7.76310778483689,9.10993409137367,8.63628815115643,8.2605882006763,8.25413206599676,8.68398983179296,7.47699570448626,7.49153626128365,7.76000791287124,7.47372947036125,7.1791725578588,7.92146272684468,7.34718029148572,8.94483108161075,7.12754829117447,7.61783787313575,7.87679336762797,7.94718871660564,6.60203389946764,8.67953523522547,7.21801273360877,8.92794463273842,7.64224635788633,7.5098336791193,7.23171921127022,7.4651495269549,9.01744262639039,8.57891260047363,7.39180421048279
JARID2,8.04204179198012,7.8862016717505234,7.911313730976836,7.886529911845649,7.711303642312044,8.044494492242846,7.985798917825637,7.619859205174716,8.109282277324192,8.16302299116409,7.862984697862383,7.49757331979501,7.454193024612306,7.64965220883226,8.272190817276316,8.23916970201704,7.79703563874807,8.06063304481436,8.461537134414954,7.752256256914667,7.585405215359113,7.648848281657777,8.505054752956633,8.160673552181002,7.540713680187296,7.88639229116241,8.145435012070159,7.675776260585444,8.20953247600086,7.768605569982946,7.792084718577375,8.130185815872293,8.18351785580438,7.866827164449116,7.432070280564736,8.09526208981012,8.496557475798943,7.793825192686043,8.15581554180902,8.434848962056742,7.789716640434594
AGPAT1,10.3209971384035,9.97908907076085,10.66496027753535,10.23358326482505,10.6943104319404,10.6730162426771,10.3300610332842,10.274903469864949,9.761216600906655,10.4965358783041,9.912044197496066,10.96237369092755,10.18660095668998,10.5355407485044,10.2770498691608,10.736411572346,10.45309519770815,10.360000932155,10.78620638495495,10.5605206008403,10.40980230689615,10.534758110979649,10.5598542408181,10.345232616943653,10.5485927369138,10.50978192265805,10.5317899444348,10.444289840616053,10.111409470833063,9.625784339847556,10.052138245280783,10.12783164621699,10.079900781491954,10.3628790911054,10.2564632504295,10.7555602519674,11.060856132608151,10.28757042532451,10.101274408907244,10.31513049059695,11.0040575356558
PHKB,7.86070864777569,6.4740669127260375,7.281589663594352,6.68963135794755,7.81816174611016,6.930278814801138,7.853074440821819,7.38044670287084,8.067677353190286,7.995031729241464,7.56185768939847,7.276987190188818,7.599777603578228,7.023549064782248,8.141463685265942,7.31396954778762,7.291204616304602,7.216364478338182,7.3655101425460625,7.33680608519954,7.530046160097645,7.895046735713906,8.023541812156727,7.08034189723266,7.096295095892647,7.497171344511555,6.852641662247905,6.4115985387041,7.05652814501536,7.183954479419159,6.65821474618067,7.361116110697767,8.02836806147032,7.73834632804114,7.331830427844887,7.245584494079908,7.489453712499025,7.146666842257505,6.818163957602541,7.119987717972588,7.2042761239012245
DUSP12,10.1191342521429,9.3864076983204,9.44730973415923,9.32108425872067,9.29786688029139,9.58194864409843,8.9669600782115,9.6527604433272,9.36111454018963,9.92653002145737,9.88897648516863,10.3317388453697,8.99516231647428,9.30225881011463,10.279405298098,9.64429359339479,9.59136697345931,10.2244997166931,9.72302776896552,9.50130845533782,10.0508429991157,8.87297738273503,10.0642642277865,9.71419335075098,9.21696627722747,9.29978892463343,9.14870387155022,9.074567040253,9.54892773178267,10.077655652551,9.8668793703732,8.98691652179951,10.601682885568,9.2703329600634,9.51500556954766,9.60696992111082,9.39457678286512,8.91361620994866,9.52662840229187,9.90305860568616,10.2831585796398
HECA,7.776857532383903,7.594609262991743,7.662063316715224,7.5415820804122,7.660161227249584,7.8612089290845,7.48681260855946,7.58830158628498,7.77533467573697,7.51913262656489,7.645510802652116,7.611088011800597,7.522154326154776,7.667741253978346,7.788193524557627,7.783226557411154,8.018894776074534,7.641924296028537,7.195135214316647,7.538864896026102,7.584965543143913,7.591931227611577,7.773865960960504,7.637858415991786,7.724753175290764,7.36245683367328,7.7852940209234545,7.352792781501329,7.642107640392653,7.496662321253434,7.240630067615257,7.877557256345519,7.328076805584367,8.055573529478833,7.690444028577663,7.62983700893509,7.438366409529316,7.811014426620886,7.726352540213191,7.506408012817233,7.701715929088446
ALDH9A1,11.276750868633,10.7722293506765,9.90078979141726,9.9599402504085,10.2829180487661,10.1244693238836,11.3760676949071,10.9667197953671,9.99393331873146,10.8618782022229,10.8893682084357,10.1229551573914,10.3576964147176,10.3632449749232,10.8546174841406,10.8593552718239,10.1621281551221,11.1342327746556,10.6859621962213,10.5235697780917,10.8216255803678,10.7796290757247,11.161104599471,10.6225962861524,11.0542947778507,11.0011066275555,10.8378867339211,9.93747890090119,10.0806756173709,10.8626939861267,11.4062602343163,10.6801830881422,10.7110769047303,11.0476032115224,10.6609163148793,10.5112646618827,10.9397662772436,10.4068921981155,10.6922787442039,10.7347665247814,11.120646023562
TMEM94,7.174707875089725,7.368070499768175,7.482875235562375,7.286817486132015,7.67627988889943,7.641240310201924,7.595441355765535,7.43232795178209,7.2026010792865005,7.577962430349665,7.548535080669099,7.44292683662219,7.4364046608579395,7.536317958925855,7.474478104676555,7.26972636280739,7.300835730389043,7.20148282798144,7.35635786232393,7.494477914445765,7.41284405802841,7.46826984469957,7.54734309933777,7.830873814613184,7.49254881493691,7.01451453147204,7.736431206570975,7.270559390262455,7.479618578925615,7.356813341692554,7.112731947857846,7.422495307243565,7.184573711896785,7.527978187456495,7.47420563958838,7.696479119933185,7.519738034959985,7.184166341264655,7.44788885864094,7.4525972324720655,7.668754095151415
