"","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif_logFC1","signif_logFC2","signif_logFC3","Gene.Symbol","signif"
"REEP2",0.235487179953502,8.30681547675788,1.21479275166241,0.231099450645932,0.895554363419696,-4.61259865732061,FALSE,FALSE,FALSE,"REEP2",FALSE
"CEP192",-0.41296683167328,8.27472413897872,-1.21472438250176,0.231125265881133,0.895554363419696,-4.61264756414324,FALSE,FALSE,FALSE,"CEP192",FALSE
"GPM6B",-0.80644068532278,7.99847938749184,-1.21455331726446,0.231189867005967,0.895554363419696,-4.6127699220859,FALSE,FALSE,FALSE,"GPM6B",FALSE
"FBXL6",-0.287179150103333,7.54743564721288,-1.21422220798674,0.231314944935673,0.895554363419696,-4.61300671045335,FALSE,FALSE,FALSE,"FBXL6",FALSE
"DCXR",0.394551635911653,9.94181145156517,1.21373236710883,0.231500075656604,0.895554363419696,-4.61335690626006,FALSE,FALSE,FALSE,"DCXR",FALSE
"TCF20",-0.178354621618053,8.2900605315461,-1.2130747371457,0.231748791956671,0.895554363419696,-4.61382685596862,FALSE,FALSE,FALSE,"TCF20",FALSE
"SOD1",0.543564170103759,12.2979749597888,1.21294034891701,0.231799641881159,0.895554363419696,-4.61392286287893,FALSE,FALSE,FALSE,"SOD1",FALSE
"MEOX1",1.25014059376395,8.16454932852347,1.21270706653152,0.23188793093005,0.895554363419696,-4.61408949684382,FALSE,FALSE,FALSE,"MEOX1",FALSE
"UCP2",0.505619659046041,11.6857615059898,1.21266301544894,0.231904605465168,0.895554363419696,-4.61412095933743,FALSE,FALSE,FALSE,"UCP2",FALSE
"TAX1BP3",-0.395432224641415,11.710380259272,-1.21215724677209,0.232096115842553,0.895554363419696,-4.6144821189672,FALSE,FALSE,FALSE,"TAX1BP3",FALSE
"KLHL21",0.472493225795413,8.31718960029804,1.21186337279613,0.23220744521682,0.895554363419696,-4.61469190593426,FALSE,FALSE,FALSE,"KLHL21",FALSE
"NOTCH1",-0.30970339521987,7.74879390283962,-1.21128924670306,0.232425056753222,0.895554363419696,-4.61510162257445,FALSE,FALSE,FALSE,"NOTCH1",FALSE
"THEM6",-0.560113559367654,9.521142164484,-1.21035541803142,0.232779326660163,0.895554363419696,-4.61576765951975,FALSE,FALSE,FALSE,"THEM6",FALSE
"PDS5A",0.310703336103183,8.06514547830187,1.21004541767633,0.232897020236735,0.895554363419696,-4.61598865883123,FALSE,FALSE,FALSE,"PDS5A",FALSE
"TBC1D8",-0.32122264828055,7.81384551940969,-1.21003023278899,0.232902786396842,0.895554363419696,-4.61599948282093,FALSE,FALSE,FALSE,"TBC1D8",FALSE
"CUX1",-0.364374085471733,8.45736807981943,-1.20971342133874,0.233023113180465,0.895554363419696,-4.61622528213346,FALSE,FALSE,FALSE,"CUX1",FALSE
"DENND10",-0.272624976519384,7.3698184115609,-1.2083662228857,0.23353529656178,0.895554363419696,-4.61718486453202,FALSE,FALSE,FALSE,"DENND10",FALSE
"BMP1",-0.234425040476307,7.28304645132427,-1.20828595694485,0.233565838454582,0.895554363419696,-4.61724200572634,FALSE,FALSE,FALSE,"BMP1",FALSE
"RGPD5",-0.239942479478812,7.51481400037037,-1.20694266468403,0.234077408039059,0.895554363419696,-4.61819778212281,FALSE,FALSE,FALSE,"RGPD5",FALSE
"GRIN1",0.191529817361656,6.76688866400365,1.2067994335891,0.234132003578947,0.895554363419696,-4.6182996366745,FALSE,FALSE,FALSE,"GRIN1",FALSE
"SLC66A1",0.202330779185383,7.22781000172646,1.20676523408466,0.234145040819661,0.895554363419696,-4.61832395501676,FALSE,FALSE,FALSE,"SLC66A1",FALSE
"STAT5B",0.157352291964067,8.09163357459608,1.20597270295075,0.234447311892066,0.895554363419696,-4.61888732724725,FALSE,FALSE,FALSE,"STAT5B",FALSE
"MACROH2A1",-0.244900282891659,9.1460167619996,-1.2059224672542,0.234466481407858,0.895554363419696,-4.61892302606309,FALSE,FALSE,FALSE,"MACROH2A1",FALSE
"ARL4D",0.306100192612108,7.41205211917458,1.20571187765665,0.234546853121355,0.895554363419696,-4.61907266191517,FALSE,FALSE,FALSE,"ARL4D",FALSE
"SMAD6",0.245684884022896,7.14093007552734,1.20554817296656,0.23460934512194,0.895554363419696,-4.61918896699275,FALSE,FALSE,FALSE,"SMAD6",FALSE
"ATP6V1D",0.173903194445815,8.27900143338362,1.20532055056006,0.234696257114988,0.895554363419696,-4.61935065900793,FALSE,FALSE,FALSE,"ATP6V1D",FALSE
"LRRC41",0.219234806950123,7.62140664459477,1.20526062016613,0.234719143980904,0.895554363419696,-4.61939322606905,FALSE,FALSE,FALSE,"LRRC41",FALSE
"UTP11",0.183063864838004,7.32761747701037,1.20517378487528,0.234752308482487,0.895554363419696,-4.61945489959695,FALSE,FALSE,FALSE,"UTP11",FALSE
"KDELR2",-0.331491843393557,11.0475307502233,-1.20516884543748,0.23475419507673,0.895554363419696,-4.619458407641,FALSE,FALSE,FALSE,"KDELR2",FALSE
"PHLDA3",-0.442816628522162,8.64712175590442,-1.20509584456633,0.23478207870055,0.895554363419696,-4.61951025215525,FALSE,FALSE,FALSE,"PHLDA3",FALSE
"MAP3K7",-0.330405377639028,8.87039747222514,-1.20460595864646,0.234969259765448,0.895554363419696,-4.61985809064,FALSE,FALSE,FALSE,"MAP3K7",FALSE
"ORC6",-0.473272085303277,8.50460330386975,-1.20448549399237,0.23501530499379,0.895554363419696,-4.61994360566447,FALSE,FALSE,FALSE,"ORC6",FALSE
"CHERP",0.18183345839664,8.98735167056518,1.20442625032942,0.235037952136688,0.895554363419696,-4.61998565849885,FALSE,FALSE,FALSE,"CHERP",FALSE
"UQCRQ",-0.231224101752524,11.8914843283416,-1.20432249865876,0.235077617260291,0.895554363419696,-4.62005929985644,FALSE,FALSE,FALSE,"UQCRQ",FALSE
"GCSH",0.455365320607608,10.662488175661,1.2040705115224,0.235173974459335,0.895554363419696,-4.62023813250797,FALSE,FALSE,FALSE,"GCSH",FALSE
"VRK1",0.419468436100724,8.59095744694289,1.20379318367515,0.235280055132096,0.895554363419696,-4.62043490992015,FALSE,FALSE,FALSE,"VRK1",FALSE
"PHLDB1",0.154833861508355,7.32605929163975,1.20371837568718,0.235308675939214,0.895554363419696,-4.62048798272748,FALSE,FALSE,FALSE,"PHLDB1",FALSE
"MYL3",0.228271627973588,7.91040459434476,1.20356279011419,0.235368209633953,0.895554363419696,-4.62059835390278,FALSE,FALSE,FALSE,"MYL3",FALSE
"AGRP",0.211116137230838,6.85475801111091,1.2034289381726,0.235419435943146,0.895554363419696,-4.62069329704423,FALSE,FALSE,FALSE,"AGRP",FALSE
"DCUN1D2",-0.370818748579069,7.84233666965893,-1.20310811849704,0.235542249694102,0.895554363419696,-4.62092082009897,FALSE,FALSE,FALSE,"DCUN1D2",FALSE
"FUT2",0.454917447276233,7.49441116927314,1.20294824747017,0.235603467827069,0.895554363419696,-4.62103417893818,FALSE,FALSE,FALSE,"FUT2",FALSE
"NQO1",-0.784041333609159,9.34057361103123,-1.20285641910279,0.235638636199015,0.895554363419696,-4.62109928496992,FALSE,FALSE,FALSE,"NQO1",FALSE
"MAPKAPK5",0.358063988770204,8.94255737040262,1.20223540027424,0.235876574560985,0.895554363419696,-4.62153946692791,FALSE,FALSE,FALSE,"MAPKAPK5",FALSE
"CEP164",0.274785818530309,8.24415942516825,1.20209784839665,0.235929300251978,0.895554363419696,-4.62163693661237,FALSE,FALSE,FALSE,"CEP164",FALSE
"DKKL1",0.199581481236761,6.59403307081763,1.20187318150388,0.236015436992798,0.895554363419696,-4.62179611447977,FALSE,FALSE,FALSE,"DKKL1",FALSE
"ANGEL1",0.227391821764798,7.79203168479607,1.20124010441575,0.23625828108785,0.895554363419696,-4.6222445080885,FALSE,FALSE,FALSE,"ANGEL1",FALSE
"KDM3B",-0.303822454663025,10.1693268475376,-1.20064715423953,0.23648589864644,0.895554363419696,-4.62266428609798,FALSE,FALSE,FALSE,"KDM3B",FALSE
"EED",-0.541844198202349,8.16691832632669,-1.20031318099075,0.236614172607072,0.895554363419696,-4.6229006389591,FALSE,FALSE,FALSE,"EED",FALSE
"KCTD20",-0.275486673402431,8.58402049928723,-1.20023526028129,0.236644108072499,0.895554363419696,-4.62295577484813,FALSE,FALSE,FALSE,"KCTD20",FALSE
"LRBA",-0.446380001652273,9.43256878392768,-1.20018328182925,0.236664078620259,0.895554363419696,-4.6229925524555,FALSE,FALSE,FALSE,"LRBA",FALSE
"STC2",-0.540060269240399,8.11945388241084,-1.20005753995379,0.236712394781783,0.895554363419696,-4.62308151574796,FALSE,FALSE,FALSE,"STC2",FALSE
"PCYOX1L",0.395015884401556,8.74858958775551,1.19893808367318,0.237142862745751,0.895554363419696,-4.6238731658439,FALSE,FALSE,FALSE,"PCYOX1L",FALSE
"FZD5",-0.72927712504325,7.89531236842693,-1.19765906799378,0.237635387217866,0.895554363419696,-4.62477683030175,FALSE,FALSE,FALSE,"FZD5",FALSE
"DDAH1",0.22146489176098,7.03728319021594,1.19754691996215,0.237678608924984,0.895554363419696,-4.62485602457657,FALSE,FALSE,FALSE,"DDAH1",FALSE
"POU2F2",0.157066299730896,6.65749696550229,1.19741993810752,0.237727554507418,0.895554363419696,-4.62494568574248,FALSE,FALSE,FALSE,"POU2F2",FALSE
"NEK2",-0.682190386107125,8.00884643356436,-1.19740276733976,0.237734173603187,0.895554363419696,-4.62495780926066,FALSE,FALSE,FALSE,"NEK2",FALSE
"LDHC",0.265855975706717,6.66312728899711,1.19724947272567,0.237793272549078,0.895554363419696,-4.62506603679091,FALSE,FALSE,FALSE,"LDHC",FALSE
"P3H3",0.470869703266774,6.97918423769329,1.19715145156419,0.237831067812827,0.895554363419696,-4.62513523410871,FALSE,FALSE,FALSE,"P3H3",FALSE
"KPTN",0.339828650977664,7.01978530026205,1.19703761709191,0.237874965927554,0.895554363419696,-4.62521558825326,FALSE,FALSE,FALSE,"KPTN",FALSE
"B4GALT2",0.268173127637168,8.9124223439596,1.1969225156492,0.237919358648409,0.895554363419696,-4.6252968296716,FALSE,FALSE,FALSE,"B4GALT2",FALSE
"BTBD2",-0.497286489304347,9.16211500425614,-1.19659315569976,0.238046420789839,0.895554363419696,-4.62552926075601,FALSE,FALSE,FALSE,"BTBD2",FALSE
"CBX2",0.257628756259878,7.31040372396319,1.19621593268345,0.238192008719553,0.895554363419696,-4.6257953976163,FALSE,FALSE,FALSE,"CBX2",FALSE
"NASP",-0.444960773718877,8.31013655793833,-1.19609673525225,0.238238026088137,0.895554363419696,-4.62587947744454,FALSE,FALSE,FALSE,"NASP",FALSE
"ZNF14",0.323288804251652,8.43827393752744,1.1956083937199,0.238426623095565,0.895554363419696,-4.62622386566496,FALSE,FALSE,FALSE,"ZNF14",FALSE
"PGF",0.248714267002448,8.20092129016711,1.19469265784045,0.238780573436634,0.895554363419696,-4.62686931618375,FALSE,FALSE,FALSE,"PGF",FALSE
"RCE1",0.182350623021268,7.75704177013592,1.19461993801425,0.238808697555535,0.895554363419696,-4.62692055300817,FALSE,FALSE,FALSE,"RCE1",FALSE
"MTF1",0.248577548010474,8.26571992609162,1.19438215364523,0.238900676657191,0.895554363419696,-4.62708807095603,FALSE,FALSE,FALSE,"MTF1",FALSE
"PRSS2",0.88045572368377,8.10555511438218,1.19421443865342,0.23896556727412,0.895554363419696,-4.62720620712416,FALSE,FALSE,FALSE,"PRSS2",FALSE
"CDC25A",-0.336323733892281,6.99706272275297,-1.19415550986173,0.23898837047234,0.895554363419696,-4.6272477121846,FALSE,FALSE,FALSE,"CDC25A",FALSE
"IDE",-0.41811551813429,8.82215246819863,-1.19346046441481,0.239257446519062,0.895554363419696,-4.6277371099701,FALSE,FALSE,FALSE,"IDE",FALSE
"UTP14C",-0.246902722385111,9.24736634991661,-1.19335306781227,0.239299043169684,0.895554363419696,-4.62781270731748,FALSE,FALSE,FALSE,"UTP14C",FALSE
"PAK4",0.25728970672508,8.39710872867698,1.1931636322541,0.239372427866215,0.895554363419696,-4.62794603747249,FALSE,FALSE,FALSE,"PAK4",FALSE
"IHH",0.216200489645052,7.34568264188397,1.1926779272009,0.239560658308819,0.895554363419696,-4.62828780258373,FALSE,FALSE,FALSE,"IHH",FALSE
"YIF1B",0.302348199345051,8.30862101265343,1.19236174850645,0.239683248449624,0.895554363419696,-4.6285102128841,FALSE,FALSE,FALSE,"YIF1B",FALSE
"FAM114A1",0.380306597940145,9.06695255699471,1.19229091458686,0.239710718753891,0.895554363419696,-4.62856003239416,FALSE,FALSE,FALSE,"FAM114A1",FALSE
"SUSD4",-0.73058824051983,8.31134850335101,-1.19142910031701,0.240045125485072,0.895554363419696,-4.62916595519047,FALSE,FALSE,FALSE,"SUSD4",FALSE
"EFS",0.583987698973179,7.7634092486021,1.19129018758996,0.240099059139318,0.895554363419696,-4.62926358438891,FALSE,FALSE,FALSE,"EFS",FALSE
"KRT10",0.289517896255454,10.3875361805433,1.19115673821874,0.240150879941325,0.895554363419696,-4.62935736413326,FALSE,FALSE,FALSE,"KRT10",FALSE
"DYNC1H1",0.142460609523127,6.52390240670849,1.19093728557958,0.240236115109316,0.895554363419696,-4.62951156072672,FALSE,FALSE,FALSE,"DYNC1H1",FALSE
"SECTM1",-0.584241304418672,9.2168366288625,-1.19034859972422,0.240464869067666,0.895554363419696,-4.62992506830561,FALSE,FALSE,FALSE,"SECTM1",FALSE
"NT5DC2",0.224398815286639,6.78675164872525,1.18981158266245,0.240673683895554,0.895554363419696,-4.63030212015452,FALSE,FALSE,FALSE,"NT5DC2",FALSE
"UBXN7",-0.397738388738374,8.89527831310412,-1.18978687902919,0.240683292888161,0.895554363419696,-4.63031946140973,FALSE,FALSE,FALSE,"UBXN7",FALSE
"TTF1",-0.338585366168137,8.11653531147462,-1.18961404835523,0.240750526803918,0.895554363419696,-4.63044077451192,FALSE,FALSE,FALSE,"TTF1",FALSE
"UBE2G1",-0.373551572756207,9.40088426633594,-1.18951837229545,0.240787752221203,0.895554363419696,-4.63050792444099,FALSE,FALSE,FALSE,"UBE2G1",FALSE
"EML2",0.177061726437941,7.05816212481568,1.18949772581258,0.240795785856983,0.895554363419696,-4.63052241446249,FALSE,FALSE,FALSE,"EML2",FALSE
"ISCA1",0.415861695515765,9.29239904131157,1.18949318725714,0.240797551854735,0.895554363419696,-4.6305255996603,FALSE,FALSE,FALSE,"ISCA1",FALSE
"GLTP",0.403908209757808,9.04586103030371,1.18848604278245,0.241189675559162,0.895554363419696,-4.63123214883612,FALSE,FALSE,FALSE,"GLTP",FALSE
"DMTF1",-0.470721047115775,9.75718646926665,-1.18775594403526,0.241474224587909,0.895554363419696,-4.63174399952862,FALSE,FALSE,FALSE,"DMTF1",FALSE
"VCL",0.186240402560249,8.5390784472238,1.18752269659727,0.241565182098182,0.895554363419696,-4.63190746207066,FALSE,FALSE,FALSE,"VCL",FALSE
"MRPL3",-0.230440851504711,12.392349363725,-1.18735440029422,0.241630826673654,0.895554363419696,-4.63202538794137,FALSE,FALSE,FALSE,"MRPL3",FALSE
"CTSG",0.210207711911724,7.29120666099582,1.18640562822654,0.242001141813997,0.895554363419696,-4.63268991146275,FALSE,FALSE,FALSE,"CTSG",FALSE
"SPIN1",-0.413638642167378,10.3204649238898,-1.18632090386743,0.242034230666745,0.895554363419696,-4.63274922919551,FALSE,FALSE,FALSE,"SPIN1",FALSE
"HLA-DPA1",-0.737758838706137,10.8254188093243,-1.18621955663306,0.242073815863773,0.895554363419696,-4.63282017996937,FALSE,FALSE,FALSE,"HLA-DPA1",FALSE
"TCF12",-0.253943462325199,7.49958232136373,-1.18607215057922,0.242131399583275,0.895554363419696,-4.63292336556746,FALSE,FALSE,FALSE,"TCF12",FALSE
"RLF",0.371839889233419,8.70266029454462,1.18579687696202,0.242238961081393,0.895554363419696,-4.63311602837285,FALSE,FALSE,FALSE,"RLF",FALSE
"EMC2",0.450033625514195,10.2089876020749,1.18491787682188,0.242582658013957,0.895554363419696,-4.63373096406061,FALSE,FALSE,FALSE,"EMC2",FALSE
"ROBO4",0.198124150452617,7.15157633329359,1.18461803171215,0.242699981311087,0.895554363419696,-4.63394063632151,FALSE,FALSE,FALSE,"ROBO4",FALSE
"JPT1",0.436251562300249,9.67593876471366,1.18412097471317,0.242894560594384,0.895554363419696,-4.63428810617638,FALSE,FALSE,FALSE,"JPT1",FALSE
"MICU1",0.312453059566279,10.2360070199525,1.18385493124642,0.242998753330552,0.895554363419696,-4.63447403043768,FALSE,FALSE,FALSE,"MICU1",FALSE
"PRR3",-0.285490927043504,8.60469785147014,-1.18360143750014,0.243098061377353,0.895554363419696,-4.63465114892757,FALSE,FALSE,FALSE,"PRR3",FALSE
"GSDME",-0.353438963355576,8.65825202006571,-1.18352166828081,0.243129317666251,0.895554363419696,-4.63470687729142,FALSE,FALSE,FALSE,"GSDME",FALSE
"TMEM50B",0.212881935781889,8.70304114043195,1.18336682589743,0.243189998517681,0.895554363419696,-4.63481504349331,FALSE,FALSE,FALSE,"TMEM50B",FALSE
"GSK3A",0.199177212714787,8.4804785680359,1.18323082014521,0.243243306611909,0.895554363419696,-4.63491004060144,FALSE,FALSE,FALSE,"GSK3A",FALSE
"RBBP4",-0.335011327210156,8.6777608851951,-1.18289234110585,0.243376011972068,0.895554363419696,-4.63514641778109,FALSE,FALSE,FALSE,"RBBP4",FALSE
"APPL2",0.408360992121345,8.45251442899945,1.18211995212603,0.243679034905306,0.895554363419696,-4.63568558565389,FALSE,FALSE,FALSE,"APPL2",FALSE
"GTPBP2",-0.285396104272902,7.65558405713381,-1.18207230728338,0.243697735867737,0.895554363419696,-4.63571883373559,FALSE,FALSE,FALSE,"GTPBP2",FALSE
"MOAP1",0.501229792158062,10.2132966758978,1.18155658116182,0.243900229088381,0.895554363419696,-4.63607864562015,FALSE,FALSE,FALSE,"MOAP1",FALSE
"IRAK4",-0.319987935248796,7.22768657136554,-1.18127826502869,0.244009557151238,0.895554363419696,-4.63627276181633,FALSE,FALSE,FALSE,"IRAK4",FALSE
"GGA2",-0.202170984061574,8.20332077965273,-1.18108125783062,0.24408696699716,0.895554363419696,-4.63641014255694,FALSE,FALSE,FALSE,"GGA2",FALSE
"CA12",0.603768991226206,7.91909234152689,1.18104772752012,0.244100143807139,0.895554363419696,-4.63643352245994,FALSE,FALSE,FALSE,"CA12",FALSE
"IL17RA",-0.205824451873677,8.40967517919971,-1.18045273379562,0.244334051675471,0.895554363419696,-4.63684829708038,FALSE,FALSE,FALSE,"IL17RA",FALSE
"GLRX",-0.421882978465585,8.88808281795457,-1.18024643918523,0.244415189602823,0.895554363419696,-4.63699206213367,FALSE,FALSE,FALSE,"GLRX",FALSE
"NUP43",-0.279456575641664,7.68082722516147,-1.17990490894323,0.244549560229755,0.895554363419696,-4.63723002146226,FALSE,FALSE,FALSE,"NUP43",FALSE
"LTB",0.417284965028914,7.19799270673751,1.17986127778499,0.244566730207519,0.895554363419696,-4.63726041671079,FALSE,FALSE,FALSE,"LTB",FALSE
"NOP14",0.40515154776028,8.83307775026836,1.17970873400015,0.244626766978037,0.895554363419696,-4.63736667689399,FALSE,FALSE,FALSE,"NOP14",FALSE
"FLNC",0.3859992177098,7.79714678481762,1.17900611625284,0.2449034350396,0.895554363419696,-4.6378559503331,FALSE,FALSE,FALSE,"FLNC",FALSE
"STX6",-0.264538487547989,8.30451133031336,-1.1788256431552,0.244974536168645,0.895554363419696,-4.63798158130815,FALSE,FALSE,FALSE,"STX6",FALSE
"TRIOBP",-0.304378074211683,8.51323262463275,-1.17870436192766,0.245022325854031,0.895554363419696,-4.6380659977734,FALSE,FALSE,FALSE,"TRIOBP",FALSE
"CNDP2",-0.16221929340708,8.44450162082213,-1.17788033132853,0.245347206412231,0.895554363419696,-4.63863934551108,FALSE,FALSE,FALSE,"CNDP2",FALSE
"ELAC2",0.194426354442365,7.85136415170855,1.17760788203177,0.245454690480075,0.895554363419696,-4.63882883108608,FALSE,FALSE,FALSE,"ELAC2",FALSE
"SSR2",-0.272226472636516,11.7377753373886,-1.17760213664701,0.24545695746191,0.895554363419696,-4.63883282650943,FALSE,FALSE,FALSE,"SSR2",FALSE
"CTBP2",-0.317714140405323,10.286477687038,-1.17700692342118,0.245691895755017,0.895554363419696,-4.63924665004516,FALSE,FALSE,FALSE,"CTBP2",FALSE
"GNB1L",-0.205235878443791,7.66339845912587,-1.17679247963859,0.245776579458061,0.895554363419696,-4.63939569588414,FALSE,FALSE,FALSE,"GNB1L",FALSE
"CCT3",-0.393355889971996,12.0197443314827,-1.17585295588871,0.246147846522348,0.895554363419696,-4.64004840535579,FALSE,FALSE,FALSE,"CCT3",FALSE
"TRAFD1",0.204323775948884,7.75185308155213,1.17560322287337,0.246246600747562,0.895554363419696,-4.64022182081689,FALSE,FALSE,FALSE,"TRAFD1",FALSE
"IQGAP1",-0.364242357491194,10.270238080243,-1.17554874711969,0.2462681464155,0.895554363419696,-4.64025964450258,FALSE,FALSE,FALSE,"IQGAP1",FALSE
"EFHD1",-0.537401183073762,8.58626654228596,-1.17541942941283,0.246319298250751,0.895554363419696,-4.64034942616081,FALSE,FALSE,FALSE,"EFHD1",FALSE
"PNMA3",-0.363704139298573,7.89136197717782,-1.17534403263754,0.246349125128733,0.895554363419696,-4.64040176786991,FALSE,FALSE,FALSE,"PNMA3",FALSE
"NINJ2",0.698349223920704,8.17684862940596,1.174708318448,0.246600717136097,0.895554363419696,-4.64084296955607,FALSE,FALSE,FALSE,"NINJ2",FALSE
"SLC46A3",0.435067458786839,8.08796313392602,1.17467244651339,0.246614919465808,0.895554363419696,-4.64086785909282,FALSE,FALSE,FALSE,"SLC46A3",FALSE
"ATP5F1D",0.385049400277534,9.43063753699483,1.17466084930272,0.246619511132363,0.895554363419696,-4.64087590560282,FALSE,FALSE,FALSE,"ATP5F1D",FALSE
"ZNF512B",0.416422167930745,9.31520529270551,1.17460921993784,0.2466399534234,0.895554363419696,-4.64091172680253,FALSE,FALSE,FALSE,"ZNF512B",FALSE
"KRT9",0.211079751255888,7.50202813572048,1.17457553804607,0.246653290198679,0.895554363419696,-4.64093509501171,FALSE,FALSE,FALSE,"KRT9",FALSE
"C11orf16",0.208889997645525,8.29610049932914,1.1743743054488,0.246732981714969,0.895554363419696,-4.6410746957332,FALSE,FALSE,FALSE,"C11orf16",FALSE
"KCNAB2",0.223719245126279,7.67150419280242,1.17433106808979,0.246750106878463,0.895554363419696,-4.64110468785889,FALSE,FALSE,FALSE,"KCNAB2",FALSE
"P2RX5",-0.291123807077852,8.59747405435953,-1.17355902482467,0.247056037745302,0.895554363419696,-4.64164005554079,FALSE,FALSE,FALSE,"P2RX5",FALSE
"BOP1",-0.465101483253002,8.61578745433487,-1.17328612198831,0.247164244344285,0.895554363419696,-4.64182922113601,FALSE,FALSE,FALSE,"BOP1",FALSE
"COL18A1",0.457248492177205,10.1355467476288,1.17319601790032,0.24719997836569,0.895554363419696,-4.64189166895731,FALSE,FALSE,FALSE,"COL18A1",FALSE
"DDX56",-0.188019212660653,7.9305150484074,-1.17283747335337,0.247342209226213,0.895554363419696,-4.64214011960433,FALSE,FALSE,FALSE,"DDX56",FALSE
