"Gene","log2FoldChange","pvalue","padj"
"IGF2BP3",-0.144205935070533,0.817968972348913,0.999975617694874
"RPS2P32",-0.258612932125369,0.6524188685627,0.999975617694874
"TRA2A",0.155890744666513,0.572086369980123,0.999975617694874
"CCDC126",-0.148048906881719,0.734802528953262,0.999975617694874
"FCF1P1",-0.516937148968315,0.240883171696272,0.999975617694874
"FAM221A",-0.022761667149569,0.96032898088103,0.999975617694874
"STK31",-0.215524472854536,0.664488400967628,0.999975617694874
"PCMTD1P3",0.115895122953033,0.882991872456168,0.999975617694874
"NPY",-4.46839527637659,0.0753518701086105,0.999975617694874
"MPP6",-0.257495912418912,0.468382710881884,0.999975617694874
"DFNA5",-1.41250244329417,0.00189633425253859,0.276055254669258
"OSBPL3",-0.167523813341376,0.607846994615836,0.999975617694874
"SNRPCP19",0.915122075657938,0.0511632259581495,0.953087517564741
"CYCS",-0.209209401034586,0.539333518749103,0.999975617694874
"C7orf31",-0.136783197410514,0.67503589559599,0.999975617694874
"ENSG00000223561",-0.865569938868037,0.210738716722235,0.999975617694874
"ENSG00000270933",-0.129963832018961,0.772854455990722,0.999975617694874
"NFE2L3",-0.418534572736289,0.337949541620388,0.999975617694874
"ENSG00000273237",-0.283703941836141,0.451592880311303,0.999975617694874
"HNRNPA2B1",0.00640044194210363,0.975853856564586,0.999975617694874
"CBX3",0.171243193237628,0.457499192385185,0.999975617694874
"ENSG00000232383",0.508458697508544,0.711499053771404,0.999975617694874
"SNX10",0.056537237450728,0.904441221282067,0.999975617694874
"ENSG00000225792",-1.70443704046007,0.0383637896222346,0.883267721889729
"ENSG00000214870",-1.07423629749105,0.0964926883730372,0.999975617694874
"ENSG00000280255",0.178347755779768,0.817383679403354,0.999975617694874
"SKAP2",-0.181550646364484,0.471644514464238,0.999975617694874
"HOXA1",-0.340617335638579,0.523602835545879,0.999975617694874
"HOTAIRM1",0.110066298078919,0.775801077697421,0.999975617694874
"HOXA2",-0.155275675533236,0.726906123582061,0.999975617694874
"HOXA3",-0.300375557893825,0.498902875871516,0.999975617694874
"HOXA-AS2",-0.244263923517472,0.495084644301364,0.999975617694874
"HOXA4",-0.477474053404759,0.266871994092472,0.999975617694874
"HOXA-AS3",0.200500372731754,0.681389237197691,0.999975617694874
"HOXA5",0.190824562889082,0.704258953169252,0.999975617694874
"HOXA6",-0.266493375249818,0.621533690153598,0.999975617694874
"HOXA7",-0.219935588331423,0.654389689775889,0.999975617694874
"HOXA9",-0.311039846391923,0.63241069577632,0.999975617694874
"HOXA10-AS",-1.40547003310022,0.150348011158012,0.999975617694874
"HOXA10",-0.673130654833729,0.353228019733758,0.999975617694874
"HOXA11",-2.571074627665,0.0115238850243183,0.609053226985891
"HOXA11-AS",-2.31379482684172,0.00948063513596482,0.571432083388795
"HOXA13",-1.13706089147461,0.290063481746141,0.999975617694874
"HOTTIP",-0.901246250875617,0.41404763330047,0.999975617694874
"EIF4HP1",-0.390176330221815,0.567738969734219,0.999975617694874
"HIBADH",-0.287243362889271,0.446871970386198,0.999975617694874
"ENSG00000229893",-0.769885193485492,0.103479537354793,0.999975617694874
"TAX1BP1",-0.108391467118325,0.61452201787575,0.999975617694874
"JAZF1",-0.444801021159832,0.298874967061997,0.999975617694874
"RNU6-979P",-0.00826984287959848,0.986611115196672,0.999975617694874
"CREB5",0.223888230174918,0.560234585706635,0.999975617694874
"TRIL",-0.318813661332273,0.485091511452488,0.999975617694874
"ENSG00000228421",0.0953871720597792,0.895630509182057,0.999975617694874
"ENSG00000272568",-0.169479450263956,0.768319351864219,0.999975617694874
"ENSG00000233517",-0.508267851721919,0.413079715776468,0.999975617694874
"CPVL",-0.548845856869767,0.19805553820162,0.999975617694874
"CHN2",0.712589806498408,0.128880192561841,0.999975617694874
"NANOGP4",1.0493146917376,0.0602901081683406,0.987912861589696
"ENSG00000223813",-0.329140267925186,0.56476243347189,0.999975617694874
"PRR15",-0.953484369413774,0.119629017039439,0.999975617694874
"ZNRF2P2",0.480599028523128,0.261490844901762,0.999975617694874
"DPY19L2P3",0.642497414250768,0.152571426053357,0.999975617694874
"WIPF3",0.0693211802871026,0.884723118426231,0.999975617694874
"SCRN1",-0.321548122045425,0.291689286468373,0.999975617694874
"FKBP14",-0.300306064604741,0.233948800106919,0.999975617694874
"PLEKHA8",-0.211316068294872,0.549095658311049,0.999975617694874
"MTURN",0.808785580212338,0.0624061759148643,0.996457304072301
"ENSG00000230751",0.337047341180898,0.460776307855207,0.999975617694874
"RPS27P16",1.6022774067495,0.0147368169258966,0.680459710082029
"ZNRF2",-0.0543268208052109,0.854572258536141,0.999975617694874
"ENSG00000281593",-0.0946946154767614,0.844978433907071,0.999975617694874
"ENSG00000235859",0.280979397069424,0.402708199807907,0.999975617694874
"ENSG00000281404",-0.10864082858578,0.787226570585743,0.999975617694874
"NOD1",-0.191399586027618,0.548829921757449,0.999975617694874
"ENSG00000272638",-0.107165727865298,0.822209792413919,0.999975617694874
"GGCT",-0.486657027734612,0.250303643198938,0.999975617694874
"ENSG00000196295",0.0393129531400132,0.821375165093337,0.999975617694874
"ENSG00000244480",0.0529110240120074,0.892737410798784,0.999975617694874
"GARS",-0.25553626863965,0.420332422992198,0.999975617694874
"CRHR2",0.822454030670655,0.256602698558394,0.999975617694874
"INMT",-0.169585222029384,0.787224803737162,0.999975617694874
"MINDY4",-0.216394705776285,0.610546995889216,0.999975617694874
"AQP1",0.12589570721724,0.772505266463027,0.999975617694874
"ADCYAP1R1",-0.0495738072045738,0.92635444306422,0.999975617694874
"CCDC129",1.13783459408222,0.275663567497761,0.999975617694874
"PDE1C",0.511260648038273,0.305163942587965,0.999975617694874
"ENSG00000226468",0.621191699093992,0.435651677330739,0.999975617694874
"SLC25A5P5",0.62613360722244,0.486517538330669,0.999975617694874
"LSM5",0.0962294427245464,0.749418360536016,0.999975617694874
"AVL9",-0.206510680891246,0.316093911592715,0.999975617694874
"DPY19L1P1",-0.296404252029974,0.496241783246753,0.999975617694874
"ZNRF2P1",1.05964947349163,0.0824344947898895,0.999975617694874
"ENSG00000273014",0.0226676927246088,0.961278855860519,0.999975617694874
"ENSG00000281332",0.310366156151209,0.450391171205396,0.999975617694874
"DPY19L1P2",0.446467171943166,0.32856545326267,0.999975617694874
"ENSG00000272905",0.349415949831765,0.49762943428266,0.999975617694874
"KBTBD2",0.0245957582803304,0.94219094170834,0.999975617694874
"RP9P",-0.203307617917903,0.588739004905545,0.999975617694874
"FKBP9",-0.0817389302499271,0.824028449278349,0.999975617694874
"NT5C3A",0.001906892310901,0.995970486197877,0.999975617694874
"RPS29P14",0.243669120508397,0.568439273887132,0.999975617694874
"RN7SL505P",1.01750080621111,0.013810771263175,0.663440651130633
"RP9",0.101931837235237,0.770824076079729,0.999975617694874
"BBS9",0.0414473449913149,0.899407096347898,0.999975617694874
"ENSG00000238090",0.533350706318464,0.233307205503106,0.999975617694874
"ENSG00000173862",0.293958464574529,0.436439959861321,0.999975617694874
"BMPER",-0.270940382517109,0.641811306630297,0.999975617694874
"ENSG00000236212",0.826915585145333,0.220671913160445,0.999975617694874
"NPSR1-AS1",-0.353154844172495,0.704159519038233,0.999975617694874
"DPY19L1",0.37833792469597,0.34372725227713,0.999975617694874
"DPY19L2P1",0.503039818636084,0.508352966054029,0.999975617694874
"TBX20",-0.157980252634307,0.839325464148422,0.999975617694874
"HERPUD2",-0.0721974533118445,0.820385313899039,0.999975617694874
"ENSG00000271122",-0.1556478240745,0.648322529693697,0.999975617694874
"SEPT7-AS1",0.251653375059359,0.5554926202936,0.999975617694874
"SEPT7",0.224271348571697,0.445558263063928,0.999975617694874
"EEPD1",-0.309849341820409,0.392845617273119,0.999975617694874
"ENSG00000260070",-0.764255028714837,0.283081580974745,0.999975617694874
"KIAA0895",-0.0442016719006218,0.915393342256614,0.999975617694874
"ANLN",0.0356256965934334,0.930847984364077,0.999975617694874
"AOAH",-0.0258195475580044,0.952981376987968,0.999975617694874
"AOAH-IT1",-0.366638646167682,0.522616584356427,0.999975617694874
"ELMO1",0.206809161134138,0.566983343413086,0.999975617694874
"MIR1200",1.10634055877786,0.0451437152777393,0.922568260351419
"GPR141",0.074477396873705,0.862812361608423,0.999975617694874
"EPDR1",0.20531775839093,0.675985042581937,0.999975617694874
"ENSG00000283444",-0.620379666384213,0.32242089796171,0.999975617694874
"NME8",0.887573029736035,0.057287762583838,0.974753434039289
"SFRP4",-0.443504803446457,0.494925093767689,0.999975617694874
"STARD3NL",-0.277676316634098,0.448519275646277,0.999975617694874
"TRGC2",1.30274891335572,0.0338984122953304,0.866529559920471
"TRGC1",0.467541011337707,0.425397713995278,0.999975617694874
"TRGV10",0.795449933728406,0.160207260671908,0.999975617694874
"TRGV9",0.333817012581688,0.615307414734644,0.999975617694874
"ENSG00000272908",0.553257287736175,0.188749193166644,0.999975617694874
"TRGV7",0.736262593781125,0.147857642768028,0.999975617694874
"TRG-AS1",-0.0388295291596087,0.93611792929762,0.999975617694874
"TRGV3",-1.44550509199411,0.0466960969463891,0.928056493395154
"AMPH",0.557571367998935,0.300639522725351,0.999975617694874
"VPS41",-0.10381769648322,0.684933396194817,0.999975617694874
"POU6F2",0.562837411118678,0.487945686811207,0.999975617694874
"POU6F2-AS2",0.153519064395746,0.858485608938588,0.999975617694874
"YAE1D1",0.700660231253071,0.053802449225611,0.958700335413839
"RALA",-0.128848525848359,0.683428118573273,0.999975617694874
"LINC00265",0.185306353135296,0.660015923152574,0.999975617694874
"ENSG00000233225",0.338815397296391,0.456555502717148,0.999975617694874
"ENSG00000259826",-0.00844076779159103,0.980676204850434,0.999975617694874
"CDK13",-0.0215902978708598,0.919743912084311,0.999975617694874
"MPLKIP",0.0111013070747293,0.975214366803078,0.999975617694874
"SUGCT",-0.247708212317227,0.588052122050429,0.999975617694874
"THUMPD3P1",0.121893807859839,0.806448312667238,0.999975617694874
"ENSG00000203446",-0.359631818082631,0.557031736777338,0.999975617694874
"ENSG00000227658",0.0610770372436975,0.906478783703831,0.999975617694874
"INHBA",0.079118490571756,0.850689076413919,0.999975617694874
"INHBA-AS1",-1.1173055867235,0.179166154287823,0.999975617694874
"GLI3",-0.361984668888496,0.338780398817121,0.999975617694874
"ENSG00000261019",-0.0890745932559993,0.828888582751978,0.999975617694874
"C7orf25",-0.32834050897696,0.412157055933575,0.999975617694874
"PSMA2",-0.00523438175400726,0.988201095030406,0.999975617694874
"MRPL32",-0.252463024094448,0.468151910732484,0.999975617694874
"ENSG00000232006",0.627631470069348,0.349131189543795,0.999975617694874
"HECW1",-0.729657779181257,0.164166999888008,0.999975617694874
"HECW1-IT1",-0.560447813879557,0.366178245473381,0.999975617694874
"STK17A",-0.182468731098282,0.532524729572635,0.999975617694874
"COA1",0.020360772417125,0.936504104685194,0.999975617694874
"BLVRA",0.159637209741975,0.630771656929901,0.999975617694874
"ENSG00000229497",-0.238511953694099,0.655469861542482,0.999975617694874
"MRPS24",0.163828799385357,0.662733958564431,0.999975617694874
"URGCP",-0.0630228905927006,0.847383006971053,0.999975617694874
"UBE2D4",-0.375508801966321,0.310403140673915,0.999975617694874
"ENSG00000214783",-0.745806849975511,0.137435898745789,0.999975617694874
"ENSG00000273432",-0.489204371421997,0.36866060056998,0.999975617694874
"ENSG00000239556",-0.44406969938744,0.308844774789126,0.999975617694874
"ENSG00000228434",-0.0579955601187616,0.88294551450584,0.999975617694874
"POLR2J4",-0.0990284075778619,0.745966773035732,0.999975617694874
"RASA4CP",-0.275835681853397,0.499475402367616,0.999975617694874
"LINC00957",-1.00547499722906,0.0470666109581092,0.932083648830719
"DBNL",-0.0390714563251437,0.839999286923528,0.999975617694874
"PGAM2",0.506839525399799,0.399585825105222,0.999975617694874
"POLM",-0.145350749730486,0.546542687535837,0.999975617694874
"AEBP1",-0.204514283497502,0.51857772429248,0.999975617694874
"POLD2",0.142561751701122,0.61633743746936,0.999975617694874
"GCK",-1.12605835757183,0.278193924774739,0.999975617694874
"YKT6",-0.24280576517163,0.38814348096508,0.999975617694874
"CAMK2B",-0.156594710996613,0.827919931253702,0.999975617694874
"ENSG00000279853",-1.05323402787847,0.0780967174949521,0.999975617694874
"NUDCD3",-0.0737690810672214,0.816752044547593,0.999975617694874
"ENSG00000146677",0.114639568333432,0.816777631938909,0.999975617694874
"NPC1L1",0.440132357024357,0.374818508518388,0.999975617694874
"DDX56",-0.0386106384615934,0.844630319681515,0.999975617694874
"TMED4",-0.0699618202724523,0.710656681710043,0.999975617694874
"OGDH",-0.235379195085202,0.390424290160983,0.999975617694874
"ZMIZ2",0.0248053358847937,0.90990038647384,0.999975617694874
"PPIA",0.169578528518808,0.637524176415047,0.999975617694874
"H2AFV",-0.0162443557169126,0.96237842690291,0.999975617694874
"PURB",-0.17255684378901,0.407525807390483,0.999975617694874
"ENSG00000272768",-0.0345107027113578,0.933823901879881,0.999975617694874
"ENSG00000260997",-0.246213177734675,0.64392689775062,0.999975617694874
"MYO1G",-0.468646286518187,0.297378393910107,0.999975617694874
"SNHG15",-0.229217704561137,0.467859517261529,0.999975617694874
"CCM2",0.0887229981408996,0.724346270057325,0.999975617694874
"NACAD",0.517375651429967,0.309784255715087,0.999975617694874
"TBRG4",0.188458217535258,0.609955839382811,0.999975617694874
"SNORA5A",-0.0348909121912126,0.938428616354707,0.999975617694874
"SNORA5C",0.0612821965138029,0.902761622917618,0.999975617694874
"RAMP3",0.701320027615086,0.188324620654048,0.999975617694874
"ADCY1",0.884905345579648,0.0658903832766169,0.999975617694874
"SEPT7P2",0.030623001209314,0.928172300422465,0.999975617694874
"GTF2IP13",-0.293333389093803,0.514566177301735,0.999975617694874
"IGFBP3",0.147118263151255,0.711642953717524,0.999975617694874
"ENSG00000233539",-0.253207159835989,0.774858597784877,0.999975617694874
"ENSG00000223829",-0.950681951436122,0.361597999343225,0.999975617694874
"TNS3",-0.059256407950174,0.802617392544861,0.999975617694874
"HUS1",0.0419391613370053,0.912835362582965,0.999975617694874
"PKD1L1",0.243794649551506,0.593880007165401,0.999975617694874
"C7orf57",0.408886445598991,0.558647429582948,0.999975617694874
"UPP1",-0.366449900845718,0.375283109900712,0.999975617694874
"ABCA13",-0.366130501218999,0.579758866710225,0.999975617694874
"VWC2",0.758101418477747,0.316825587598336,0.999975617694874
"IKZF1",-0.181483395857492,0.664510112412247,0.999975617694874
"FIGNL1",0.386494288431813,0.378545028529061,0.999975617694874
"DDC",1.21872741416614,0.170737092787403,0.999975617694874
"GRB10",0.369656710224722,0.253045654564901,0.999975617694874
"COBL",0.579475322081052,0.218625029493921,0.999975617694874
"RPL7L1P2",0.661307086233445,0.285599509757356,0.999975617694874
"LINC01446",1.42926172782572,0.277058316225956,0.999975617694874
"SEC61G",-0.652950687747297,0.14216931012666,0.999975617694874
"EGFR",-0.607623810325656,0.220934183673863,0.999975617694874
"LANCL2",0.665353408831127,0.0430494001890776,0.919064081395118
"VOPP1",0.12271993118758,0.684529625710578,0.999975617694874
"ENSG00000231317",-0.172814106663262,0.86262029028041,0.999975617694874
"FKBP9P1",-1.49213310695411,0.0154353325943983,0.687355517481854
"PSPHP1",0.0322344011376136,0.9784625673171,0.999975617694874
"ZNF713",0.221769999356829,0.643233402782295,0.999975617694874
"NIPSNAP2",0.0712913455987841,0.831480929634539,0.999975617694874
"MRPS17",-0.127855063064382,0.761551398898649,0.999975617694874
"PSPH",0.495074038022574,0.28178818284848,0.999975617694874
"CCT6A",-0.182661036113916,0.491436181549906,0.999975617694874
"SNORA22B",0.163487836875441,0.720155213299752,0.999975617694874
"SUMF2",-0.179224281217608,0.420461187055715,0.999975617694874
"PHKG1",-0.280854440354671,0.49861939089901,0.999975617694874
"CHCHD2",0.0822893103153907,0.798108867625086,0.999975617694874
"NUPR2",0.487013017203469,0.640075253436094,0.999975617694874
"ENSG00000237268",-2.38672638879969,0.00494401643691009,0.433584557024821
"ZNF727",0.133700825241487,0.823392869271514,0.999975617694874
"TRIM60P17",-0.144158887426604,0.84451422591395,0.999975617694874
"ZNF736",0.00196815518570385,0.995268648859875,0.999975617694874
"TRIM60P18",0.130507115235844,0.750278073101899,0.999975617694874
"ZNF680P1",0.0757710033954362,0.914218577334769,0.999975617694874
"ZNF680",0.0513069923740889,0.890931224927792,0.999975617694874
"ZNF107",0.231946496856086,0.535121350775118,0.999975617694874
"MIR6839",-0.0863379261177454,0.838617312096875,0.999975617694874
"ZNF138",-0.119278923719763,0.733789695893745,0.999975617694874
"ZNF273",0.535037859770885,0.136588279316742,0.999975617694874
"VN1R42P",-0.05176510662813,0.916409760299433,0.999975617694874
"ZNF117",-0.280093778679788,0.454903888708097,0.999975617694874
"ERV3-1",-0.185168682844162,0.606255563001695,0.999975617694874
"CCT6P3",-0.0129576047199121,0.974937730690775,0.999975617694874
"SNORA22C",0.123832661571347,0.853518155714873,0.999975617694874
"GTF2IP14",-0.259410071645053,0.529054686794799,0.999975617694874
"INTS4P1",0.0870248458640357,0.886815755014255,0.999975617694874
"ZNF92",0.077200666619654,0.849429215752835,0.999975617694874
"ENSG00000272693",0.263063394429591,0.547729350108396,0.999975617694874
"CCT6P1",0.283611116554912,0.416277440199062,0.999975617694874
"SNORA22",0.0603551508121782,0.909489550531716,0.999975617694874
"GTF2IP5",-0.202572581517849,0.701177705971259,0.999975617694874
"ENSG00000236529",-0.459040718859581,0.42241010989339,0.999975617694874
"VKORC1L1",-0.195163189449716,0.426480193802368,0.999975617694874
"GUSB",0.231832316951156,0.526535720402768,0.999975617694874
"ENSG00000229886",-0.263442932210105,0.736571853433376,0.999975617694874
"ASL",0.375632963391678,0.304202050725617,0.999975617694874
"CRCP",0.0350033813930739,0.883517253506752,0.999975617694874
"TPST1",-0.0482093504946158,0.879655967153018,0.999975617694874
"RNU6-313P",-0.309221598172846,0.567563382745696,0.999975617694874
"LINC00174",-0.169552078710176,0.651680715684287,0.999975617694874
"ENSG00000230189",-0.0023121226845389,0.995049543969423,0.999975617694874
"ENSG00000236928",0.16030387820004,0.712034065499492,0.999975617694874
"ENSG00000237310",-0.276846882797503,0.57341894680764,0.999975617694874
"ENSG00000229180",0.132092121966028,0.702441973688864,0.999975617694874
"KCTD7",-0.178943109490414,0.562011947835288,0.999975617694874
"ENSG00000226824",0.527085198754834,0.1527884766436,0.999975617694874
"RABGEF1",0.0320120025080996,0.928384481028816,0.999975617694874
"ENSG00000272831",0.0108516214765164,0.975682750108866,0.999975617694874
"ENSG00000232546",0.0843746665443014,0.823661859401202,0.999975617694874
"GTF2IP23",0.318558576469756,0.431221100716253,0.999975617694874
"ENSG00000273142",0.0400709585998896,0.928406201868806,0.999975617694874
"TMEM248",-0.189935632023003,0.490355050705898,0.999975617694874
"RN7SL43P",-0.154610893788405,0.817871897994445,0.999975617694874
"SBDS",-0.192830560065116,0.588519664496606,0.999975617694874
"TYW1",0.036556649001637,0.904108717572435,0.999975617694874
"PMS2P4",-0.549453788673265,0.262620722437047,0.999975617694874
"STAG3L4",0.572839956097199,0.134552696322193,0.999975617694874
"ENSG00000273448",0.306039233337966,0.457334227647782,0.999975617694874
"LINC01372",0.399772415812666,0.344343437686354,0.999975617694874
"AUTS2",0.125057284888896,0.713338169028569,0.999975617694874
"GALNT17",-0.0666662938196722,0.912373038619895,0.999975617694874
"CALN1",0.315447463371973,0.685404220476705,0.999975617694874
"TYW1B",0.288440550827693,0.464646099531217,0.999975617694874
"SBDSP1",0.492004999666836,0.187758671573422,0.999975617694874
"POM121",-0.244645338918539,0.401253963546095,0.999975617694874
"NSUN5P2",-0.0810733498243143,0.842516211609121,0.999975617694874
"STAG3L3",-0.0329377245480468,0.941478940713534,0.999975617694874
"GTF2IP4",0.395255010809848,0.294875368734421,0.999975617694874
"NCF1B",-0.652986589873359,0.321076551357677,0.999975617694874
"GTF2IRD2P1",0.492105669550782,0.571744264490577,0.999975617694874
"NSUN5",0.158643668316145,0.669423975817163,0.999975617694874
"FZD9",-0.646052972506792,0.299120122547372,0.999975617694874
"BAZ1B",0.199538263791641,0.539547938460284,0.999975617694874
"BCL7B",0.418578961084532,0.0947108237271963,0.999975617694874
"TBL2",0.014577951974861,0.959821368399662,0.999975617694874
"MLXIPL",0.318541856970284,0.560558276148006,0.999975617694874
"ENSG00000274080",0.571692440265842,0.4403320517816,0.999975617694874
"VPS37D",-0.0337307790009552,0.945362834151492,0.999975617694874
"DNAJC30",0.0509203909683205,0.882884296288132,0.999975617694874
"BUD23",-0.127434073062529,0.542858171321022,0.999975617694874
"STX1A",-0.000865380148205689,0.998523192819419,0.999975617694874
"RN7SL265P",0.771852907233013,0.244203611046672,0.999975617694874
"ABHD11-AS1",-0.787894054022847,0.279033721461087,0.999975617694874
"ABHD11",-0.189441472659797,0.649903745261332,0.999975617694874
"CLDN3",0.134203438717457,0.82998259194246,0.999975617694874
"CLDN4",-0.537067083616918,0.225903095591468,0.999975617694874
"METTL27",0.162059823313712,0.714308037853966,0.999975617694874
"ELN",0.0515891802870431,0.913405418313357,0.999975617694874
"ENSG00000232415",0.289108998302904,0.688014740188783,0.999975617694874
"LIMK1",0.209642647949703,0.533978170400169,0.999975617694874
"EIF4H",0.068028541009666,0.796183986604375,0.999975617694874
"MIR590",0.0734113966247325,0.856852687256564,0.999975617694874
"LAT2",0.380456473345704,0.328250769181952,0.999975617694874
"RFC2",0.0340741286265333,0.925932708901553,0.999975617694874
"CLIP2",0.189224351947971,0.624967345815168,0.999975617694874
"GTF2IRD1",0.289908384234349,0.452396076269206,0.999975617694874
"GTF2I",0.156216035611706,0.282385233640836,0.999975617694874
"ENSG00000232729",-0.720931515962709,0.177745115726554,0.999975617694874
"NCF1",0.0323692728923798,0.948896499745537,0.999975617694874
"GTF2IRD2",0.14600510265895,0.769447425659094,0.999975617694874
"STAG3L2",0.308689479057917,0.48418751078851,0.999975617694874
"PMS2P5",0.508612460390097,0.318598521088153,0.999975617694874
"CASTOR2",0.728714006232836,0.10375775942996,0.999975617694874
"RCC1L",-0.288893788066362,0.393130896403907,0.999975617694874
"GTF2IRD2B",0.38302390605082,0.384659740032068,0.999975617694874
"NCF1C",-0.387702364096933,0.468834633746801,0.999975617694874
"STAG3L1",-1.08126111764672,0.100774871488963,0.999975617694874
"NSUN5P1",0.459426636685945,0.287789223627797,0.999975617694874
"POM121C",0.253464988533341,0.502459833925167,0.999975617694874
"PMS2P3",0.872116111921203,0.0329652198288622,0.865955716671549
"HIP1",0.0459229174255488,0.887892813444482,0.999975617694874
"ENSG00000279996",-0.260271298246809,0.560860260620265,0.999975617694874
"CCL26",0.783690747323196,0.208461631050948,0.999975617694874
"CCL24",-0.571452669084327,0.392054244856686,0.999975617694874
"RHBDD2",-0.2910911094721,0.41007767028701,0.999975617694874
"POR",-0.197739127473728,0.53462935435364,0.999975617694874
"RPL7L1P3",-0.166207895499684,0.699669243955749,0.999975617694874
"SNORA14A",0.426646509986013,0.375369407821232,0.999975617694874
"TMEM120A",-0.354946160727525,0.384972775172907,0.999975617694874
"STYXL1",0.0708929578376059,0.819002639612649,0.999975617694874
"ENSG00000280388",-0.254657402361676,0.526563513751888,0.999975617694874
"MDH2",-0.0296965614829923,0.917920281065728,0.999975617694874
"ENSG00000230882",-1.44592934321997,0.0381562719320791,0.881916506225854
"GTF2IP7",-1.06260324666019,0.0778234506391744,0.999975617694874
"SRRM3",0.918705090016157,0.148514995555193,0.999975617694874
"HSPB1",0.174692341455214,0.656984044732844,0.999975617694874
"YWHAG",-0.0502081943861797,0.860187606312857,0.999975617694874
"SSC4D",-0.0391229259009227,0.949497184149725,0.999975617694874
"ZP3",0.388023837984712,0.479969763696049,0.999975617694874
"DTX2",-0.437026464965269,0.282547751612391,0.999975617694874
"UPK3B",0.592992501627085,0.316932747481937,0.999975617694874
"ENSG00000205485",-0.00440955879532953,0.9919848562288,0.999975617694874
"POMZP3",0.425511109515385,0.339561208535176,0.999975617694874
"ENSG00000214243",-0.466989374903015,0.61813389555766,0.999975617694874
"DTX2P1-UPK3BP1-PMS2P11",-0.0691205304259005,0.898801222952034,0.999975617694874
"DTX2P1",0.458010015724696,0.39830766481962,0.999975617694874
"UPK3BP1",0.191243063656946,0.719555472979208,0.999975617694874
"ENSG00000259628",0.202442699994777,0.667796082564617,0.999975617694874
"FAM185BP",0.221513862757243,0.565508514585791,0.999975617694874
"CCDC146",0.269727455942584,0.575048303361511,0.999975617694874
"FGL2",0.423778333470809,0.323962650453722,0.999975617694874
"GSAP",0.446657817790657,0.0978399402003658,0.999975617694874
"PTPN12",0.0408773669199686,0.83567456296994,0.999975617694874
"APTR",0.241740127285763,0.556328428607184,0.999975617694874
"RSBN1L",0.284147360800902,0.275305535989836,0.999975617694874
"TMEM60",-0.192616596832302,0.636698120143551,0.999975617694874
"PHTF2",0.423014585428546,0.182338383817655,0.999975617694874
"ENSG00000232756",0.927510983040684,0.320044713008188,0.999975617694874
"MAGI2",-0.314574200587595,0.493514110868238,0.999975617694874
"RPL13AP17",0.536270116669561,0.629112297899844,0.999975617694874
"MAGI2-AS3",0.0210513939792136,0.953752414692368,0.999975617694874
"GNAI1",0.101418004875458,0.812761332487148,0.999975617694874
"CD36",1.14878279897672,0.031455246182919,0.851693096580252
"SEMA3C",0.369445062777791,0.392257500745395,0.999975617694874
"HGF",-0.0319186382586063,0.951136456672461,0.999975617694874
"CACNA2D1",0.282396692473663,0.531264668973592,0.999975617694874
"PCLO",0.326287166784587,0.424702895262745,0.999975617694874
"SEMA3E",-0.454058889610443,0.500579361342634,0.999975617694874
"SEMA3A",0.0678439522531006,0.887292751712882,0.999975617694874
"SEMA3D",0.475123102973628,0.390003924980833,0.999975617694874
"KIAA1324L",0.421707166920565,0.336315832362866,0.999975617694874
"ENSG00000224046",0.0355292091994556,0.935109080212303,0.999975617694874
"DMTF1",0.248354700618852,0.332662918425554,0.999975617694874
"ENSG00000278236",-0.301353447280958,0.428224766974965,0.999975617694874
"TMEM243",-0.346580053892895,0.426715077991933,0.999975617694874
"ENSG00000200397",0.162783855848311,0.738895754984818,0.999975617694874
"TP53TG1",-0.0442572493459262,0.908076205575438,0.999975617694874
"CROT",-0.255042343137362,0.449166689278402,0.999975617694874
"ABCB4",-0.576302303065528,0.249472514060952,0.999975617694874
"ABCB1",-0.29492669042548,0.514595728774464,0.999975617694874
"RUNDC3B",-0.233046140803907,0.706689280854483,0.999975617694874
"SLC25A40",0.0749892133584508,0.823177614036725,0.999975617694874
"DBF4",-0.0497404843968715,0.912800819603523,0.999975617694874
"ADAM22",0.701762406370135,0.154364731175416,0.999975617694874
"SRI",-0.0601111491297902,0.836386567450086,0.999975617694874
"ENSG00000228113",0.162856916296158,0.751637139218273,0.999975617694874
"STEAP4",0.341708415230562,0.563636365223245,0.999975617694874
"STEAP2-AS1",-0.197488924029902,0.758568910228729,0.999975617694874
"STEAP1",0.44168184257056,0.406228223569419,0.999975617694874
"STEAP2",0.226574829544143,0.579968165259661,0.999975617694874
"CFAP69",0.273291419071878,0.524498929621747,0.999975617694874
"ENSG00000225498",0.0676020979731334,0.904830390285613,0.999975617694874
"GTPBP10",-0.0977594505399063,0.779724353529168,0.999975617694874
"CLDN12",-0.283441907715239,0.441584782933561,0.999975617694874
"CDK14",0.257755550251877,0.442676570228803,0.999975617694874
"TVP23CP1",0.225206605621449,0.613746441648873,0.999975617694874
"PTP4A1P3",0.0739006232875793,0.883555640062638,0.999975617694874
"FZD1",0.0511276128823466,0.875964603359598,0.999975617694874
"ENSG00000243144",-1.42094676946803,0.0449657056188088,0.922568260351419
"MTERF1",-0.121576865378853,0.730462877336996,0.999975617694874
"AKAP9",0.213915033911011,0.355997983566134,0.999975617694874
"CYP51A1",0.863156576651673,0.0682460196742672,0.999975617694874
"LRRD1",0.230609086383317,0.636081661025205,0.999975617694874
